µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'nuuk-2',Œ¿–«-26',163738,164759,163718,164779,' «','*',2,'*','*',
'nuuk-2',Œ¿–«-26',170559,171481,170539,171501,' «','*',2,'*','*',
'nuuk-2',Œ¿–«-26',177299,178298,177279,178318,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',183939,185078,183919,185098,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',190528,191720,190508,191740,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',197090,198200,197070,198220,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',203629,204523,203609,204543,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',210120,210739,210100,210759,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',216464,217023,216444,217043,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',222677,223482,222657,223502,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',228956,230011,228936,230031,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',235385,236566,235365,236586,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',241975,243144,241955,243164,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',248718,249764,248698,249784,' «','*',3,'*','*',
'nuuk-2',Œ¿–«-26',255540,256467,255520,256487,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',1143,2233,1123,2253,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',7694,8874,7674,8894,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',14301,15216,14281,15236,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',39612,39751,39592,39771,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',45548,46570,45528,46590,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',51970,53159,51950,53179,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',58689,59698,58669,59718,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',79769,80067,79749,80087,' «','*',1,'*','*',
'paris-1',Œ¿–«-26',86170,87211,86150,87231,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',92713,93901,92693,93921,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',99308,100295,99288,100315,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',130621,131579,130601,131599,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',136993,138179,136973,138199,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',143662,144726,143642,144746,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',150747,151160,150727,151180,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',171199,172179,171179,172199,' «','*',2,'*','*',
'paris-1',Œ¿–«-26',177734,178921,177714,178941,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',184318,185365,184298,185385,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',191065,191392,191045,191412,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',215706,216584,215686,216604,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',222024,223197,222004,223217,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',228643,229752,228623,229772,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',235630,236228,235610,236248,' «','*',3,'*','*',
'paris-1',Œ¿–«-26',256230,257135,256210,257155,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',1145,2235,1125,2255,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',7696,8876,7676,8896,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',14304,15217,14284,15237,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',39622,39738,39602,39758,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',45547,46568,45527,46588,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',51968,53157,51948,53177,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',58688,59695,58668,59715,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',79777,80061,79757,80081,' «','*',1,'*','*',
'paris-2',Œ¿–«-26',86172,87212,86152,87232,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',92715,93903,92695,93923,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',99310,100297,99290,100317,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',130620,131577,130600,131597,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',136992,138177,136972,138197,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',143660,144724,143640,144744,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',150750,151154,150730,151174,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',171201,172180,171181,172200,' «','*',2,'*','*',
'paris-2',Œ¿–«-26',177735,178923,177715,178943,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',184320,185366,184300,185386,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',191071,191389,191051,191409,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',215704,216582,215684,216602,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',222022,223195,222002,223215,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',228642,229750,228622,229770,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',235631,236224,235611,236244,' «','*',3,'*','*',
'paris-2',Œ¿–«-26',256233,257136,256213,257156,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',17857,18871,17837,18891,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',24358,25525,24338,25545,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',31095,31714,31075,31734,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',61624,62575,61604,62595,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',68017,69197,67997,69217,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',74866,75594,74846,75614,' «','*',1,'*','*',
'perth-1',Œ¿–«-26',102912,103828,102892,103848,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',109375,110558,109355,110578,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',116051,116848,116031,116868,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',146721,147559,146701,147579,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',153037,154221,153017,154241,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',159791,160671,159771,160691,' «','*',2,'*','*',
'perth-1',Œ¿–«-26',187983,188762,187963,188782,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',194398,195581,194378,195601,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',201031,201952,201011,201972,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',231845,232524,231825,232544,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',238067,239240,238047,239260,' «','*',3,'*','*',
'perth-1',Œ¿–«-26',244742,245730,244722,245750,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',17859,18872,17839,18892,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',24359,25527,24339,25547,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',31098,31715,31078,31735,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',61622,62573,61602,62593,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',68015,69196,67995,69216,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',74865,75591,74845,75611,' «','*',1,'*','*',
'perth-2',Œ¿–«-26',102915,103830,102895,103850,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',109377,110560,109357,110580,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',116054,116850,116034,116870,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',146720,147557,146700,147577,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',153035,154219,153015,154239,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',159790,160669,159770,160689,' «','*',2,'*','*',
'perth-2',Œ¿–«-26',187986,188763,187966,188783,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',194400,195582,194380,195602,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',201033,201954,201013,201974,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',231844,232521,231824,232541,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',238065,239238,238045,239258,' «','*',3,'*','*',
'perth-2',Œ¿–«-26',244741,245728,244721,245748,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-26',9246,10097,9226,10117,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',15580,16763,15560,16783,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',22401,23140,22381,23160,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',50771,51549,50751,51569,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',57164,58347,57144,58367,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',63841,64662,63821,64682,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-26',94371,95055,94351,95075,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',100606,101784,100586,101804,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',107329,108226,107309,108246,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',135888,136438,135868,136458,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',142190,143364,142170,143384,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',148817,149764,148797,149784,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-26',179556,179960,179536,179980,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-26',185642,186800,185622,186820,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-26',192285,193290,192265,193310,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-26',227223,228371,227203,228391,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-26',233807,234844,233787,234864,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-26',9247,10099,9227,10119,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',15582,16764,15562,16784,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',22403,23143,22383,23163,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',50768,51548,50748,51568,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',57162,58345,57142,58365,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',63839,64661,63819,64681,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-26',94372,95057,94352,95077,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',100608,101786,100588,101806,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',107331,108228,107311,108248,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',135885,136437,135865,136457,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',142188,143363,142168,143383,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',148815,149762,148795,149782,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-26',179557,179963,179537,179983,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-26',185644,186802,185624,186822,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-26',192286,193292,192266,193312,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-26',227221,228369,227201,228389,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-26',233805,234843,233785,234863,' «','*',3,'*','*',
'quito-1',Œ¿–«-26',21799,22711,21779,22731,' «','*',1,'*','*',
'quito-1',Œ¿–«-26',28209,29370,28189,29390,' «','*',1,'*','*',
'quito-1',Œ¿–«-26',64344,65181,64324,65201,' «','*',1,'*','*',
'quito-1',Œ¿–«-26',70711,71883,70691,71903,' «','*',1,'*','*',
'quito-1',Œ¿–«-26',77661,77994,77641,78014,' «','*',1,'*','*',
'quito-1',Œ¿–«-26',106909,107653,106889,107673,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',113225,114404,113205,114424,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',120071,120622,120051,120642,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',149477,150100,149457,150120,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',155731,156911,155711,156931,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',162509,163199,162489,163219,' «','*',2,'*','*',
'quito-1',Œ¿–«-26',192080,192535,192060,192555,' «','*',3,'*','*',
'quito-1',Œ¿–«-26',198251,199427,198231,199447,' «','*',3,'*','*',
'quito-1',Œ¿–«-26',204975,205770,204955,205790,' «','*',3,'*','*',
'quito-1',Œ¿–«-26',240762,241930,240742,241950,' «','*',3,'*','*',
'quito-1',Œ¿–«-26',247441,248319,247421,248339,' «','*',3,'*','*',
'quito-2',Œ¿–«-26',21801,22713,21781,22733,' «','*',1,'*','*',
'quito-2',Œ¿–«-26',28211,29372,28191,29392,' «','*',1,'*','*',
'quito-2',Œ¿–«-26',64342,65179,64322,65199,' «','*',1,'*','*',
'quito-2',Œ¿–«-26',70709,71881,70689,71901,' «','*',1,'*','*',
'quito-2',Œ¿–«-26',77658,77992,77638,78012,' «','*',1,'*','*',
'quito-2',Œ¿–«-26',106911,107655,106891,107675,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',113227,114405,113207,114425,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',120073,120624,120053,120644,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',149475,150098,149455,150118,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',155730,156910,155710,156930,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',162507,163197,162487,163217,' «','*',2,'*','*',
'quito-2',Œ¿–«-26',192083,192537,192063,192557,' «','*',3,'*','*',
'quito-2',Œ¿–«-26',198253,199429,198233,199449,' «','*',3,'*','*',
'quito-2',Œ¿–«-26',204977,205772,204957,205792,' «','*',3,'*','*',
'quito-2',Œ¿–«-26',240760,241928,240740,241948,' «','*',3,'*','*',
'quito-2',Œ¿–«-26',247439,248317,247419,248337,' «','*',3,'*','*',
'riyad-1',Œ¿–«-26',1674,2637,1654,2657,' «','*',1,'*','*',
'riyad-1',Œ¿–«-26',32452,32719,32432,32739,' «','*',1,'*','*',
'riyad-1',Œ¿–«-26',38470,39622,38450,39642,' «','*',1,'*','*',
'riyad-1',Œ¿–«-26',45099,46117,45079,46137,' «','*',1,'*','*',
'riyad-1',Œ¿–«-26',80088,81228,80068,81248,' «','*',1,'*','*',
'riyad-1',Œ¿–«-26',86665,87715,86645,87735,' «','*',2,'*','*',
'riyad-1',Œ¿–«-26',123520,124631,123500,124651,' «','*',2,'*','*',
'riyad-1',Œ¿–«-26',130076,131168,130056,131188,' «','*',2,'*','*',
'riyad-1',Œ¿–«-26',165130,166220,165110,166240,' «','*',2,'*','*',
'riyad-1',Œ¿–«-26',171666,172777,171646,172797,' «','*',2,'*','*',
'riyad-1',Œ¿–«-26',208583,209631,208563,209651,' «','*',3,'*','*',
'riyad-1',Œ¿–«-26',215068,216209,215048,216229,' «','*',3,'*','*',
'riyad-1',Œ¿–«-26',250180,251197,250160,251217,' «','*',3,'*','*',
'riyad-1',Œ¿–«-26',256674,257827,256654,257847,' «','*',3,'*','*',
'riyad-2',Œ¿–«-26',1676,2638,1656,2658,' «','*',1,'*','*',
'riyad-2',Œ¿–«-26',32453,32715,32433,32735,' «','*',1,'*','*',
'riyad-2',Œ¿–«-26',38469,39621,38449,39641,' «','*',1,'*','*',
'riyad-2',Œ¿–«-26',45097,46115,45077,46135,' «','*',1,'*','*',
'riyad-2',Œ¿–«-26',80090,81230,80070,81250,' «','*',1,'*','*',
'riyad-2',Œ¿–«-26',86667,87716,86647,87736,' «','*',2,'*','*',
'riyad-2',Œ¿–«-26',123518,124629,123498,124649,' «','*',2,'*','*',
'riyad-2',Œ¿–«-26',130075,131166,130055,131186,' «','*',2,'*','*',
'riyad-2',Œ¿–«-26',165132,166222,165112,166242,' «','*',2,'*','*',
'riyad-2',Œ¿–«-26',171668,172779,171648,172799,' «','*',2,'*','*',
'riyad-2',Œ¿–«-26',208581,209629,208561,209649,' «','*',3,'*','*',
'riyad-2',Œ¿–«-26',215067,216207,215047,216227,' «','*',3,'*','*',
'riyad-2',Œ¿–«-26',250182,251199,250162,251219,' «','*',3,'*','*',
'riyad-2',Œ¿–«-26',256676,257829,256656,257849,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-26',0,477,-20,497,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',27761,28445,27741,28465,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',34146,35322,34126,35342,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',40755,41740,40735,41760,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',71695,72260,71675,72280,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',77853,79013,77833,79033,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',84485,85527,84465,85547,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-26',112893,113301,112873,113321,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',119175,120329,119155,120349,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',125754,126813,125734,126833,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',156951,157106,156931,157126,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',162900,164025,162880,164045,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',169465,170569,169445,170589,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-26',204209,205325,204189,205345,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-26',210759,211874,210739,211894,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-26',247957,249032,247937,249052,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-26',254457,255604,254437,255624,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-26',0,479,-20,499,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',27758,28444,27738,28464,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',34144,35321,34124,35341,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',40753,41738,40733,41758,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',71695,72263,71675,72283,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',77855,79015,77835,79035,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',84487,85529,84467,85549,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-26',112888,113301,112868,113321,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',119173,120327,119153,120347,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',125752,126812,125732,126832,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',156948,157113,156928,157133,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',162901,164027,162881,164047,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',169466,170571,169446,170591,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-26',204207,205323,204187,205343,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-26',210757,211872,210737,211892,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-26',247959,249034,247939,249054,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-26',254459,255606,254439,255626,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',0,613,-20,633,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',27683,28248,27663,28268,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',34055,35212,34035,35232,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',40629,41711,40609,41731,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',71905,72299,71885,72319,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',77968,79094,77948,79114,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',84523,85648,84503,85668,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-26',91666,91892,91646,91912,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',112870,113032,112850,113052,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',119086,120208,119066,120228,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',125638,126767,125618,126787,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',132423,132844,132403,132864,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',163025,164103,163005,164123,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',169519,170678,169499,170698,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-26',176473,177057,176453,177077,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',204121,205192,204101,205212,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',210651,211812,210631,211832,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',217357,218013,217337,218033,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',248093,249107,248073,249127,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-26',254526,255705,254506,255725,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',0,611,-20,631,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',27687,28248,27667,28268,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',34057,35214,34037,35234,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',40631,41713,40611,41733,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',71905,72295,71885,72315,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',77966,79092,77946,79112,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',84521,85646,84501,85666,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-26',91670,91884,91650,91904,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',112880,113025,112860,113045,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',119088,120209,119068,120229,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',125640,126769,125620,126789,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',132427,132844,132407,132864,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',163023,164101,163003,164121,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',169517,170676,169497,170696,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-26',176473,177053,176453,177073,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',204123,205194,204103,205214,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',210653,211814,210633,211834,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',217360,218014,217340,218034,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',248091,249105,248071,249125,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-26',254524,255703,254504,255723,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',953,2134,933,2154,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',7520,8537,7500,8557,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',14093,14730,14073,14750,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',26900,27054,26880,27074,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',32908,33685,32888,33705,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',39166,40253,39146,40273,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',45630,46821,45610,46841,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',52295,53402,52275,53422,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',59149,60023,59129,60043,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',66054,66778,66034,66798,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',72783,73693,72763,73713,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',79395,80524,79375,80544,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-26',85972,87161,85952,87181,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',92540,93597,92520,93617,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',99110,99825,99090,99845,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',117998,118702,117978,118722,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',124221,125273,124201,125293,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',130653,131840,130633,131860,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',137285,138418,137265,138438,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',144112,145028,144092,145048,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',151028,151752,151008,151772,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',157787,158656,157767,158676,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',164410,165513,164390,165533,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',170991,172183,170971,172203,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-26',177559,178652,177539,178672,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',184128,184915,184108,184935,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',190751,190934,190731,190954,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',203094,203719,203074,203739,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',209282,210293,209262,210313,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',215681,216860,215661,216880,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',222280,223434,222260,223454,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',229078,230036,229058,230056,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',235996,236733,235976,236753,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',242789,243616,242769,243636,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',249425,250497,249405,250517,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-26',256010,257199,255990,257219,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-26',955,2136,935,2156,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',7522,8538,7502,8558,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',14096,14729,14076,14749,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',26915,27038,26895,27058,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',32908,33682,32888,33702,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',39164,40251,39144,40271,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',45628,46820,45608,46840,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',52294,53400,52274,53420,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',59149,60020,59129,60040,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',66057,66775,66037,66795,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',72785,73693,72765,73713,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',79397,80525,79377,80545,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-26',85974,87163,85954,87183,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',92542,93599,92522,93619,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',99113,99825,99093,99845,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',117998,118699,117978,118719,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',124220,125271,124200,125291,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',130651,131839,130631,131859,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',137283,138416,137263,138436,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',144112,145026,144092,145046,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',151031,151749,151011,151769,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',157790,158655,157770,158675,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',164413,165514,164393,165534,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-26',170993,172185,170973,172205,' «','*',2,'*','*',
