地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'北京-2','卫星-10',88668,89716,88648,89736,'是','*',2,'*','*',
'北京-2','卫星-10',95128,96304,95108,96324,'是','*',2,'*','*',
'北京-2','卫星-10',101982,102756,101962,102776,'是','*',2,'*','*',
'北京-2','卫星-10',129649,130695,129629,130715,'是','*',2,'*','*',
'北京-2','卫星-10',136175,137350,136155,137370,'是','*',2,'*','*',
'北京-2','卫星-10',142832,143628,142812,143648,'是','*',2,'*','*',
'北京-2','卫星-10',173742,174719,173722,174739,'是','*',3,'*','*',
'北京-2','卫星-10',180141,181327,180121,181347,'是','*',3,'*','*',
'北京-2','卫星-10',186916,187812,186896,187832,'是','*',3,'*','*',
'北京-2','卫星-10',214689,215660,214669,215680,'是','*',3,'*','*',
'北京-2','卫星-10',221193,222379,221173,222399,'是','*',3,'*','*',
'北京-2','卫星-10',227821,228728,227801,228748,'是','*',3,'*','*',
'北京-2','卫星-10',258829,259200,258809,259220,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',4155,4564,4135,4584,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',10222,11318,10202,11338,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',16725,17893,16705,17913,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',23596,24366,23576,24386,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',44708,45094,44688,45114,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',51077,52180,51057,52200,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',57625,58789,57605,58809,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',64278,65046,64258,65066,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-10',95284,96328,95264,96348,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',101733,102916,101713,102936,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',108530,109414,108510,109434,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',136108,137160,136088,137180,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',142643,143823,142623,143843,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',149270,150148,149250,150168,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-10',180356,181334,180336,181354,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',186750,187938,186730,187958,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',193482,194455,193462,194475,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',221142,222128,221122,222148,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',227662,228850,227642,228870,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-10',234269,235234,234249,235254,'是','*',3,'*','*',
'佳木斯-1','卫星-10',3675,4861,3655,4881,'是','*',1,'*','*',
'佳木斯-1','卫星-10',10354,11402,10334,11422,'是','*',1,'*','*',
'佳木斯-1','卫星-10',17557,17733,17537,17753,'是','*',1,'*','*',
'佳木斯-1','卫星-10',37950,38917,37930,38937,'是','*',1,'*','*',
'佳木斯-1','卫星-10',44477,45665,44457,45685,'是','*',1,'*','*',
'佳木斯-1','卫星-10',51067,52098,51047,52118,'是','*',1,'*','*',
'佳木斯-1','卫星-10',82395,83257,82375,83277,'是','*',1,'*','*',
'佳木斯-1','卫星-10',88706,89879,88686,89899,'是','*',2,'*','*',
'佳木斯-1','卫星-10',95332,96430,95312,96450,'是','*',2,'*','*',
'佳木斯-1','卫星-10',102374,102863,102354,102883,'是','*',2,'*','*',
'佳木斯-1','卫星-10',122986,123869,122966,123889,'是','*',2,'*','*',
'佳木斯-1','卫星-10',129499,130677,129479,130697,'是','*',2,'*','*',
'佳木斯-1','卫星-10',136077,137161,136057,137181,'是','*',2,'*','*',
'佳木斯-1','卫星-10',142799,143248,142779,143268,'是','*',2,'*','*',
'佳木斯-1','卫星-10',167496,168252,167476,168272,'是','*',2,'*','*',
'佳木斯-1','卫星-10',173744,174896,173724,174916,'是','*',3,'*','*',
'佳木斯-1','卫星-10',180321,181456,180301,181476,'是','*',3,'*','*',
'佳木斯-1','卫星-10',187266,187929,187246,187949,'是','*',3,'*','*',
'佳木斯-1','卫星-10',208026,208807,208006,208827,'是','*',3,'*','*',
'佳木斯-1','卫星-10',214522,215682,214502,215702,'是','*',3,'*','*',
'佳木斯-1','卫星-10',221090,222215,221070,222235,'是','*',3,'*','*',
'佳木斯-1','卫星-10',227762,228396,227742,228416,'是','*',3,'*','*',
'佳木斯-1','卫星-10',252616,253236,252596,253256,'是','*',3,'*','*',
'佳木斯-1','卫星-10',258790,259200,258770,259220,'是','*',3,'*','*',
'佳木斯-2','卫星-10',3673,4859,3653,4879,'是','*',1,'*','*',
'佳木斯-2','卫星-10',10352,11399,10332,11419,'是','*',1,'*','*',
'佳木斯-2','卫星-10',17567,17719,17547,17739,'是','*',1,'*','*',
'佳木斯-2','卫星-10',37953,38918,37933,38938,'是','*',1,'*','*',
'佳木斯-2','卫星-10',44479,45666,44459,45686,'是','*',1,'*','*',
'佳木斯-2','卫星-10',51069,52100,51049,52120,'是','*',1,'*','*',
'佳木斯-2','卫星-10',82394,83255,82374,83275,'是','*',1,'*','*',
'佳木斯-2','卫星-10',88704,89877,88684,89897,'是','*',2,'*','*',
'佳木斯-2','卫星-10',95331,96428,95311,96448,'是','*',2,'*','*',
'佳木斯-2','卫星-10',102376,102858,102356,102878,'是','*',2,'*','*',
'佳木斯-2','卫星-10',122988,123870,122968,123890,'是','*',2,'*','*',
'佳木斯-2','卫星-10',129501,130679,129481,130699,'是','*',2,'*','*',
'佳木斯-2','卫星-10',136079,137163,136059,137183,'是','*',2,'*','*',
'佳木斯-2','卫星-10',142803,143247,142783,143267,'是','*',2,'*','*',
'佳木斯-2','卫星-10',167495,168249,167475,168269,'是','*',2,'*','*',
'佳木斯-2','卫星-10',173742,174894,173722,174914,'是','*',3,'*','*',
'佳木斯-2','卫星-10',180319,181454,180299,181474,'是','*',3,'*','*',
'佳木斯-2','卫星-10',187267,187925,187247,187945,'是','*',3,'*','*',
'佳木斯-2','卫星-10',208029,208807,208009,208827,'是','*',3,'*','*',
'佳木斯-2','卫星-10',214524,215684,214504,215704,'是','*',3,'*','*',
'佳木斯-2','卫星-10',221092,222217,221072,222237,'是','*',3,'*','*',
'佳木斯-2','卫星-10',227765,228396,227745,228416,'是','*',3,'*','*',
'佳木斯-2','卫星-10',252616,253232,252596,253252,'是','*',3,'*','*',
'佳木斯-2','卫星-10',258788,259200,258768,259220,'是','*',3,'*','*',
'海南-1','卫星-10',3320,4255,3300,4275,'是','*',1,'*','*',
'海南-1','卫星-10',9721,10890,9701,10910,'是','*',1,'*','*',
'海南-1','卫星-10',16734,17073,16714,17093,'是','*',1,'*','*',
'海南-1','卫星-10',45111,45988,45091,46008,'是','*',1,'*','*',
'海南-1','卫星-10',51531,52707,51511,52727,'是','*',1,'*','*',
'海南-1','卫星-10',58325,58890,58305,58910,'是','*',1,'*','*',
'海南-1','卫星-10',88425,89222,88405,89242,'是','*',2,'*','*',
'海南-1','卫星-10',94737,95918,94717,95938,'是','*',2,'*','*',
'海南-1','卫星-10',101570,102253,101550,102273,'是','*',2,'*','*',
'海南-1','卫星-10',130212,130909,130192,130929,'是','*',2,'*','*',
'海南-1','卫星-10',136553,137734,136533,137754,'是','*',2,'*','*',
'海南-1','卫星-10',143254,144040,143234,144060,'是','*',2,'*','*',
'海南-1','卫星-10',173571,174154,173551,174174,'是','*',3,'*','*',
'海南-1','卫星-10',179763,180940,179743,180960,'是','*',3,'*','*',
'海南-1','卫星-10',186489,187356,186469,187376,'是','*',3,'*','*',
'海南-1','卫星-10',215382,215756,215362,215776,'是','*',3,'*','*',
'海南-1','卫星-10',221581,222751,221561,222771,'是','*',3,'*','*',
'海南-1','卫星-10',228219,229147,228199,229167,'是','*',3,'*','*',
'海南-2','卫星-10',3321,4258,3301,4278,'是','*',1,'*','*',
'海南-2','卫星-10',9723,10892,9703,10912,'是','*',1,'*','*',
'海南-2','卫星-10',16734,17077,16714,17097,'是','*',1,'*','*',
'海南-2','卫星-10',45109,45986,45089,46006,'是','*',1,'*','*',
'海南-2','卫星-10',51530,52705,51510,52725,'是','*',1,'*','*',
'海南-2','卫星-10',58322,58889,58302,58909,'是','*',1,'*','*',
'海南-2','卫星-10',88427,89224,88407,89244,'是','*',2,'*','*',
'海南-2','卫星-10',94739,95920,94719,95940,'是','*',2,'*','*',
'海南-2','卫星-10',101571,102256,101551,102276,'是','*',2,'*','*',
'海南-2','卫星-10',130209,130908,130189,130928,'是','*',2,'*','*',
'海南-2','卫星-10',136551,137732,136531,137752,'是','*',2,'*','*',
'海南-2','卫星-10',143252,144038,143232,144058,'是','*',2,'*','*',
'海南-2','卫星-10',173572,174157,173552,174177,'是','*',3,'*','*',
'海南-2','卫星-10',179765,180942,179745,180962,'是','*',3,'*','*',
'海南-2','卫星-10',186490,187358,186470,187378,'是','*',3,'*','*',
'海南-2','卫星-10',215378,215755,215358,215775,'是','*',3,'*','*',
'海南-2','卫星-10',221579,222749,221559,222769,'是','*',3,'*','*',
'海南-2','卫星-10',228216,229145,228196,229165,'是','*',3,'*','*',
'库尔勒-1','卫星-10',10199,11271,10179,11291,'是','*',1,'*','*',
'库尔勒-1','卫星-10',16679,17851,16659,17871,'是','*',1,'*','*',
'库尔勒-1','卫星-10',23545,24310,23525,24330,'是','*',1,'*','*',
'库尔勒-1','卫星-10',51126,52200,51106,52220,'是','*',1,'*','*',
'库尔勒-1','卫星-10',57663,58833,57643,58853,'是','*',1,'*','*',
'库尔勒-1','卫星-10',64320,65099,64300,65119,'是','*',1,'*','*',
'库尔勒-1','卫星-10',95266,96277,95246,96297,'是','*',2,'*','*',
'库尔勒-1','卫星-10',101690,102875,101670,102895,'是','*',2,'*','*',
'库尔勒-1','卫星-10',108477,109364,108457,109384,'是','*',2,'*','*',
'库尔勒-1','卫星-10',136161,137173,136141,137193,'是','*',2,'*','*',
'库尔勒-1','卫星-10',142681,143865,142661,143885,'是','*',2,'*','*',
'库尔勒-1','卫星-10',149310,150201,149290,150221,'是','*',2,'*','*',
'库尔勒-1','卫星-10',180346,181278,180326,181298,'是','*',3,'*','*',
'库尔勒-1','卫星-10',186710,187896,186690,187916,'是','*',3,'*','*',
'库尔勒-1','卫星-10',193429,194408,193409,194428,'是','*',3,'*','*',
'库尔勒-1','卫星-10',221202,222131,221182,222151,'是','*',3,'*','*',
'库尔勒-1','卫星-10',227701,228888,227681,228908,'是','*',3,'*','*',
'库尔勒-1','卫星-10',234308,235286,234288,235306,'是','*',3,'*','*',
'库尔勒-2','卫星-10',10197,11269,10177,11289,'是','*',1,'*','*',
'库尔勒-2','卫星-10',16678,17849,16658,17869,'是','*',1,'*','*',
'库尔勒-2','卫星-10',23544,24307,23524,24327,'是','*',1,'*','*',
'库尔勒-2','卫星-10',51128,52202,51108,52222,'是','*',1,'*','*',
'库尔勒-2','卫星-10',57665,58835,57645,58855,'是','*',1,'*','*',
'库尔勒-2','卫星-10',64323,65100,64303,65120,'是','*',1,'*','*',
'库尔勒-2','卫星-10',95265,96275,95245,96295,'是','*',2,'*','*',
'库尔勒-2','卫星-10',101688,102873,101668,102893,'是','*',2,'*','*',
'库尔勒-2','卫星-10',108476,109361,108456,109381,'是','*',2,'*','*',
'库尔勒-2','卫星-10',136164,137174,136144,137194,'是','*',2,'*','*',
'库尔勒-2','卫星-10',142683,143867,142663,143887,'是','*',2,'*','*',
'库尔勒-2','卫星-10',149312,150202,149292,150222,'是','*',2,'*','*',
'库尔勒-2','卫星-10',180345,181276,180325,181296,'是','*',3,'*','*',
'库尔勒-2','卫星-10',186708,187894,186688,187914,'是','*',3,'*','*',
'库尔勒-2','卫星-10',193428,194405,193408,194425,'是','*',3,'*','*',
'库尔勒-2','卫星-10',221205,222133,221185,222153,'是','*',3,'*','*',
'库尔勒-2','卫星-10',227703,228890,227683,228910,'是','*',3,'*','*',
'库尔勒-2','卫星-10',234310,235288,234290,235308,'是','*',3,'*','*',
'雄安-1','卫星-10',3605,4693,3585,4713,'是','*',1,'*','*',
'雄安-1','卫星-10',10108,11267,10088,11287,'是','*',1,'*','*',
'雄安-1','卫星-10',17045,17674,17025,17694,'是','*',1,'*','*',
'雄安-1','卫星-10',44629,45716,44609,45736,'是','*',1,'*','*',
'雄安-1','卫星-10',51168,52326,51148,52346,'是','*',1,'*','*',
'雄安-1','卫星-10',57862,58535,57842,58555,'是','*',1,'*','*',
'雄安-1','卫星-10',88669,89700,88649,89720,'是','*',2,'*','*',
'雄安-1','卫星-10',95114,96293,95094,96313,'是','*',2,'*','*',
'雄安-1','卫星-10',101953,102747,101933,102767,'是','*',2,'*','*',
'雄安-1','卫星-10',129665,130691,129645,130711,'是','*',2,'*','*',
'雄安-1','卫星-10',136184,137362,136164,137382,'是','*',2,'*','*',
'雄安-1','卫星-10',142837,143654,142817,143674,'是','*',2,'*','*',
'雄安-1','卫星-10',173746,174700,173726,174720,'是','*',3,'*','*',
'雄安-1','卫星-10',180130,181316,180110,181336,'是','*',3,'*','*',
'雄安-1','卫星-10',186890,187803,186870,187823,'是','*',3,'*','*',
'雄安-1','卫星-10',214708,215652,214688,215672,'是','*',3,'*','*',
'雄安-1','卫星-10',221203,222390,221183,222410,'是','*',3,'*','*',
'雄安-1','卫星-10',227827,228752,227807,228772,'是','*',3,'*','*',
'雄安-1','卫星-10',258838,259200,258818,259220,'是','*',3,'*','*',
'雄安-2','卫星-10',3606,4695,3586,4715,'是','*',1,'*','*',
'雄安-2','卫星-10',10110,11269,10090,11289,'是','*',1,'*','*',
'雄安-2','卫星-10',17045,17678,17025,17698,'是','*',1,'*','*',
'雄安-2','卫星-10',44627,45714,44607,45734,'是','*',1,'*','*',
'雄安-2','卫星-10',51166,52324,51146,52344,'是','*',1,'*','*',
'雄安-2','卫星-10',57859,58534,57839,58554,'是','*',1,'*','*',
'雄安-2','卫星-10',88671,89702,88651,89722,'是','*',2,'*','*',
'雄安-2','卫星-10',95116,96295,95096,96315,'是','*',2,'*','*',
'雄安-2','卫星-10',101954,102750,101934,102770,'是','*',2,'*','*',
'雄安-2','卫星-10',129663,130690,129643,130710,'是','*',2,'*','*',
'雄安-2','卫星-10',136182,137361,136162,137381,'是','*',2,'*','*',
'雄安-2','卫星-10',142835,143653,142815,143673,'是','*',2,'*','*',
'雄安-2','卫星-10',173748,174702,173728,174722,'是','*',3,'*','*',
'雄安-2','卫星-10',180131,181318,180111,181338,'是','*',3,'*','*',
'雄安-2','卫星-10',186891,187805,186871,187825,'是','*',3,'*','*',
'雄安-2','卫星-10',214706,215651,214686,215671,'是','*',3,'*','*',
'雄安-2','卫星-10',221202,222388,221182,222408,'是','*',3,'*','*',
'雄安-2','卫星-10',227825,228750,227805,228770,'是','*',3,'*','*',
'雄安-2','卫星-10',258840,259200,258820,259220,'是','*',3,'*','*',
'铜川-1','卫星-10',3598,4572,3578,4592,'是','*',1,'*','*',
'铜川-1','卫星-10',10004,11185,9984,11205,'是','*',1,'*','*',
'铜川-1','卫星-10',16836,17614,16816,17634,'是','*',1,'*','*',
'铜川-1','卫星-10',44756,45708,44736,45728,'是','*',1,'*','*',
'铜川-1','卫星-10',51241,52423,51221,52443,'是','*',1,'*','*',
'铜川-1','卫星-10',57903,58725,57883,58745,'是','*',1,'*','*',
'铜川-1','卫星-10',88689,89562,88669,89582,'是','*',2,'*','*',
'铜川-1','卫星-10',95023,96208,95003,96228,'是','*',2,'*','*',
'铜川-1','卫星-10',101769,102679,101749,102699,'是','*',2,'*','*',
'铜川-1','卫星-10',129814,130652,129794,130672,'是','*',2,'*','*',
'铜川-1','卫星-10',136262,137447,136242,137467,'是','*',2,'*','*',
'铜川-1','卫星-10',142888,143824,142868,143844,'是','*',2,'*','*',
'铜川-1','卫星-10',173801,174538,173781,174558,'是','*',3,'*','*',
'铜川-1','卫星-10',180052,181227,180032,181247,'是','*',3,'*','*',
'铜川-1','卫星-10',186725,187730,186705,187750,'是','*',3,'*','*',
'铜川-1','卫星-10',214892,215567,214872,215587,'是','*',3,'*','*',
'铜川-1','卫星-10',221287,222460,221267,222480,'是','*',3,'*','*',
'铜川-1','卫星-10',227884,228905,227864,228925,'是','*',3,'*','*',
'铜川-1','卫星-10',258948,259200,258928,259220,'是','*',3,'*','*',
'上海-1','卫星-10',3479,4619,3459,4639,'是','*',1,'*','*',
'上海-1','卫星-10',10064,11158,10044,11178,'是','*',1,'*','*',
'上海-1','卫星-10',38509,38699,38489,38719,'是','*',1,'*','*',
'上海-1','卫星-10',44715,45850,44695,45870,'是','*',1,'*','*',
'上海-1','卫星-10',51276,52379,51256,52399,'是','*',1,'*','*',
'上海-1','卫星-10',88532,89628,88512,89648,'是','*',2,'*','*',
'上海-1','卫星-10',95054,96193,95034,96213,'是','*',2,'*','*',
'上海-1','卫星-10',102162,102435,102142,102455,'是','*',2,'*','*',
'上海-1','卫星-10',129750,130838,129730,130858,'是','*',2,'*','*',
'上海-1','卫星-10',136286,137430,136266,137450,'是','*',2,'*','*',
'上海-1','卫星-10',143069,143534,143049,143554,'是','*',2,'*','*',
'上海-1','卫星-10',173596,174632,173576,174652,'是','*',3,'*','*',
'上海-1','卫星-10',180055,181223,180035,181243,'是','*',3,'*','*',
'上海-1','卫星-10',186981,187596,186961,187616,'是','*',3,'*','*',
'上海-1','卫星-10',214792,215813,214772,215833,'是','*',3,'*','*',
'上海-1','卫星-10',221301,222471,221281,222491,'是','*',3,'*','*',
'上海-1','卫星-10',228005,228697,227985,228717,'是','*',3,'*','*',
'上海-1','卫星-10',258674,259200,258654,259220,'是','*',3,'*','*',
'铜川-2','卫星-10',3597,4570,3577,4590,'是','*',1,'*','*',
'铜川-2','卫星-10',10002,11183,9982,11203,'是','*',1,'*','*',
'铜川-2','卫星-10',16835,17611,16815,17631,'是','*',1,'*','*',
'铜川-2','卫星-10',44758,45710,44738,45730,'是','*',1,'*','*',
'铜川-2','卫星-10',51243,52425,51223,52445,'是','*',1,'*','*',
'铜川-2','卫星-10',57905,58726,57885,58746,'是','*',1,'*','*',
'铜川-2','卫星-10',88687,89560,88667,89580,'是','*',2,'*','*',
'铜川-2','卫星-10',95021,96206,95001,96226,'是','*',2,'*','*',
'铜川-2','卫星-10',101768,102676,101748,102696,'是','*',2,'*','*',
'铜川-2','卫星-10',129817,130653,129797,130673,'是','*',2,'*','*',
'铜川-2','卫星-10',136264,137448,136244,137468,'是','*',2,'*','*',
'铜川-2','卫星-10',142890,143825,142870,143845,'是','*',2,'*','*',
'铜川-2','卫星-10',173800,174536,173780,174556,'是','*',3,'*','*',
'铜川-2','卫星-10',180050,181225,180030,181245,'是','*',3,'*','*',
'铜川-2','卫星-10',186723,187728,186703,187748,'是','*',3,'*','*',
'铜川-2','卫星-10',214895,215568,214875,215588,'是','*',3,'*','*',
'铜川-2','卫星-10',221289,222462,221269,222482,'是','*',3,'*','*',
'铜川-2','卫星-10',227886,228906,227866,228926,'是','*',3,'*','*',
'铜川-2','卫星-10',258947,259200,258927,259220,'是','*',3,'*','*',
'秦岭-1','卫星-10',3347,4364,3327,4384,'是','*',1,'*','*',
'秦岭-1','卫星-10',9806,10958,9786,10978,'是','*',1,'*','*',
'秦岭-1','卫星-10',44988,45968,44968,45988,'是','*',1,'*','*',
'秦岭-1','卫星-10',51464,52626,51444,52646,'是','*',1,'*','*',
'秦岭-1','卫星-10',58313,58716,58293,58736,'是','*',1,'*','*',
'秦岭-1','卫星-10',88432,89349,88412,89369,'是','*',2,'*','*',
'秦岭-1','卫星-10',94814,95990,94794,96010,'是','*',2,'*','*',
'秦岭-1','卫星-10',101729,102286,101709,102306,'是','*',2,'*','*',
'秦岭-1','卫星-10',130060,130918,130040,130938,'是','*',2,'*','*',
'秦岭-1','卫星-10',136480,137660,136460,137680,'是','*',2,'*','*',
'秦岭-1','卫星-10',143214,143903,143194,143923,'是','*',2,'*','*',
'秦岭-1','卫星-10',173542,174316,173522,174336,'是','*',3,'*','*',
'秦岭-1','卫星-10',179833,181016,179813,181036,'是','*',3,'*','*',
'秦岭-1','卫星-10',186620,187406,186600,187426,'是','*',3,'*','*',
'秦岭-1','卫星-10',215158,215834,215138,215854,'是','*',3,'*','*',
'秦岭-1','卫星-10',221503,222684,221483,222704,'是','*',3,'*','*',
'秦岭-1','卫星-10',228169,229027,228149,229047,'是','*',3,'*','*',
'秦岭-1','卫星-10',258692,259200,258672,259220,'是','*',3,'*','*',
'秦岭-2','卫星-10',3345,4362,3325,4382,'是','*',1,'*','*',
'秦岭-2','卫星-10',9804,10957,9784,10977,'是','*',1,'*','*',
'秦岭-2','卫星-10',44990,45970,44970,45990,'是','*',1,'*','*',
'秦岭-2','卫星-10',51465,52627,51445,52647,'是','*',1,'*','*',
'秦岭-2','卫星-10',58317,58717,58297,58737,'是','*',1,'*','*',
'秦岭-2','卫星-10',88431,89347,88411,89367,'是','*',2,'*','*',
'秦岭-2','卫星-10',94812,95988,94792,96008,'是','*',2,'*','*',
'秦岭-2','卫星-10',101728,102283,101708,102303,'是','*',2,'*','*',
'秦岭-2','卫星-10',130062,130919,130042,130939,'是','*',2,'*','*',
'秦岭-2','卫星-10',136482,137662,136462,137682,'是','*',2,'*','*',
'秦岭-2','卫星-10',143216,143904,143196,143924,'是','*',2,'*','*',
'秦岭-2','卫星-10',173540,174314,173520,174334,'是','*',3,'*','*',
'秦岭-2','卫星-10',179832,181014,179812,181034,'是','*',3,'*','*',
'秦岭-2','卫星-10',186619,187403,186599,187423,'是','*',3,'*','*',
'秦岭-2','卫星-10',215161,215835,215141,215855,'是','*',3,'*','*',
'秦岭-2','卫星-10',221505,222686,221485,222706,'是','*',3,'*','*',
'秦岭-2','卫星-10',228171,229029,228151,229049,'是','*',3,'*','*',
'秦岭-2','卫星-10',258691,259200,258671,259220,'是','*',3,'*','*',
'青岛-1','卫星-10',3517,4648,3497,4668,'是','*',1,'*','*',
'青岛-1','卫星-10',10084,11197,10064,11217,'是','*',1,'*','*',
'青岛-1','卫星-10',38463,38654,38443,38674,'是','*',1,'*','*',
'青岛-1','卫星-10',44683,45811,44663,45831,'是','*',1,'*','*',
'青岛-1','卫星-10',51239,52357,51219,52377,'是','*',1,'*','*',
'青岛-1','卫星-10',58094,58355,58074,58375,'是','*',1,'*','*',
'青岛-1','卫星-10',88571,89658,88551,89678,'是','*',2,'*','*',
'青岛-1','卫星-10',95078,96229,95058,96249,'是','*',2,'*','*',
'青岛-1','卫星-10',102082,102566,102062,102586,'是','*',2,'*','*',
'青岛-1','卫星-10',129718,130797,129698,130817,'是','*',2,'*','*',
'青岛-1','卫星-10',136251,137405,136231,137425,'是','*',2,'*','*',
'青岛-1','卫星-10',142986,143568,142966,143588,'是','*',2,'*','*',
'青岛-1','卫星-10',173638,174661,173618,174681,'是','*',3,'*','*',
'青岛-1','卫星-10',180082,181257,180062,181277,'是','*',3,'*','*',
'青岛-1','卫星-10',186959,187671,186939,187691,'是','*',3,'*','*',
'青岛-1','卫星-10',214759,215770,214739,215790,'是','*',3,'*','*',
'青岛-1','卫星-10',221267,222443,221247,222463,'是','*',3,'*','*',
'青岛-1','卫星-10',227944,228706,227924,228726,'是','*',3,'*','*',
'青岛-1','卫星-10',258717,259200,258697,259220,'是','*',3,'*','*',
'青岛-2','卫星-10',3518,4650,3498,4670,'是','*',1,'*','*',
'青岛-2','卫星-10',10086,11199,10066,11219,'是','*',1,'*','*',
'青岛-2','卫星-10',38454,38658,38434,38678,'是','*',1,'*','*',
'青岛-2','卫星-10',44681,45809,44661,45829,'是','*',1,'*','*',
'青岛-2','卫星-10',51237,52355,51217,52375,'是','*',1,'*','*',
'青岛-2','卫星-10',58088,58357,58068,58377,'是','*',1,'*','*',
'青岛-2','卫星-10',88573,89659,88553,89679,'是','*',2,'*','*',
'青岛-2','卫星-10',95080,96231,95060,96251,'是','*',2,'*','*',
'青岛-2','卫星-10',102082,102571,102062,102591,'是','*',2,'*','*',
'青岛-2','卫星-10',129716,130795,129696,130815,'是','*',2,'*','*',
'青岛-2','卫星-10',136249,137403,136229,137423,'是','*',2,'*','*',
'青岛-2','卫星-10',142982,143568,142962,143588,'是','*',2,'*','*',
'青岛-2','卫星-10',173639,174663,173619,174683,'是','*',3,'*','*',
'青岛-2','卫星-10',180084,181259,180064,181279,'是','*',3,'*','*',
'青岛-2','卫星-10',186960,187674,186940,187694,'是','*',3,'*','*',
'青岛-2','卫星-10',214756,215769,214736,215789,'是','*',3,'*','*',
'青岛-2','卫星-10',221265,222441,221245,222461,'是','*',3,'*','*',
'青岛-2','卫星-10',227942,228705,227922,228725,'是','*',3,'*','*',
'青岛-2','卫星-10',258719,259200,258699,259220,'是','*',3,'*','*',
'长春-1','卫星-10',3317,4228,3297,4248,'是','*',1,'*','*',
'长春-1','卫星-10',9703,10875,9683,10895,'是','*',1,'*','*',
'长春-1','卫星-10',16676,17086,16656,17106,'是','*',1,'*','*',
'长春-1','卫星-10',45143,45987,45123,46007,'是','*',1,'*','*',
'长春-1','卫星-10',51547,52725,51527,52745,'是','*',1,'*','*',
'长春-1','卫星-10',58326,58930,58306,58950,'是','*',1,'*','*',
'长春-1','卫星-10',88429,89188,88409,89208,'是','*',2,'*','*',
'长春-1','卫星-10',94720,95902,94700,95922,'是','*',2,'*','*',
'长春-1','卫星-10',101533,102248,101513,102268,'是','*',2,'*','*',
'长春-1','卫星-10',130254,130899,130234,130919,'是','*',2,'*','*',
'长春-1','卫星-10',136569,137750,136549,137770,'是','*',2,'*','*',
'长春-1','卫星-10',143261,144072,143241,144092,'是','*',2,'*','*',
'长春-1','卫星-10',173590,174106,173570,174126,'是','*',3,'*','*',
'长春-1','卫星-10',179749,180923,179729,180943,'是','*',3,'*','*',
'长春-1','卫星-10',186458,187347,186438,187367,'是','*',3,'*','*',
'长春-1','卫星-10',215473,215697,215453,215717,'是','*',3,'*','*',
'长春-1','卫星-10',221599,222764,221579,222784,'是','*',3,'*','*',
'长春-1','卫星-10',228228,229175,228208,229195,'是','*',3,'*','*',
'长春-2','卫星-10',3316,4226,3296,4246,'是','*',1,'*','*',
'长春-2','卫星-10',9701,10873,9681,10893,'是','*',1,'*','*',
'长春-2','卫星-10',16675,17083,16655,17103,'是','*',1,'*','*',
'长春-2','卫星-10',45146,45989,45126,46009,'是','*',1,'*','*',
'长春-2','卫星-10',51548,52726,51528,52746,'是','*',1,'*','*',
'长春-2','卫星-10',58328,58932,58308,58952,'是','*',1,'*','*',
'长春-2','卫星-10',88428,89186,88408,89206,'是','*',2,'*','*',
'长春-2','卫星-10',94719,95900,94699,95920,'是','*',2,'*','*',
'长春-2','卫星-10',101531,102246,101511,102266,'是','*',2,'*','*',
'长春-2','卫星-10',130257,130900,130237,130920,'是','*',2,'*','*',
'长春-2','卫星-10',136571,137752,136551,137772,'是','*',2,'*','*',
'长春-2','卫星-10',143263,144073,143243,144093,'是','*',2,'*','*',
'长春-2','卫星-10',173589,174103,173569,174123,'是','*',3,'*','*',
'长春-2','卫星-10',179747,180921,179727,180941,'是','*',3,'*','*',
'长春-2','卫星-10',186456,187344,186436,187364,'是','*',3,'*','*',
'长春-2','卫星-10',215477,215697,215457,215717,'是','*',3,'*','*',
'长春-2','卫星-10',221601,222766,221581,222786,'是','*',3,'*','*',
'长春-2','卫星-10',228230,229177,228210,229197,'是','*',3,'*','*',
'南宁-1','卫星-10',3414,4312,3394,4332,'是','*',1,'*','*',
'南宁-1','卫星-10',9784,10962,9764,10982,'是','*',1,'*','*',
'南宁-1','卫星-10',16678,17271,16658,17291,'是','*',1,'*','*',
'南宁-1','卫星-10',45052,45886,45032,45906,'是','*',1,'*','*',
