µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'paris-1',Œ¿–«-14',74500,75278,74480,75298,' «','*',1,'*','*',
'paris-1',Œ¿–«-14',81007,82160,80987,82180,' «','*',1,'*','*',
'paris-1',Œ¿–«-14',87573,88714,87553,88734,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',94213,94949,94193,94969,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',119180,119789,119160,119809,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',125348,126457,125328,126477,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',131856,133030,131836,133050,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',138678,139550,138658,139570,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',159544,160200,159524,160220,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',166031,167154,166011,167174,' «','*',2,'*','*',
'paris-1',Œ¿–«-14',172589,173755,172569,173775,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',179209,180052,179189,180072,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',204330,204753,204310,204773,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',210404,211470,210384,211490,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',216866,218051,216846,218071,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',223629,224583,223609,224603,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',244601,245097,244581,245117,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',251057,252140,251037,252160,' «','*',3,'*','*',
'paris-1',Œ¿–«-14',257607,258789,257587,258809,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',2559,3667,2539,3687,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',9230,9829,9210,9849,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',34060,34800,34040,34820,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',40297,41440,40277,41460,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',46853,48005,46833,48025,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',53740,54510,53720,54530,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',74503,75278,74483,75298,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',81009,82162,80989,82182,' «','*',1,'*','*',
'paris-2',Œ¿–«-14',87574,88716,87554,88736,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',94215,94950,94195,94970,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',119180,119786,119160,119806,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',125346,126455,125326,126475,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',131855,133028,131835,133048,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',138677,139548,138657,139568,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',159548,160199,159528,160219,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',166033,167156,166013,167176,' «','*',2,'*','*',
'paris-2',Œ¿–«-14',172591,173757,172571,173777,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',179212,180053,179192,180073,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',204331,204749,204311,204769,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',210403,211468,210383,211488,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',216864,218050,216844,218070,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',223628,224581,223608,224601,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',244606,245095,244586,245115,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',251059,252141,251039,252161,' «','*',3,'*','*',
'paris-2',Œ¿–«-14',257609,258790,257589,258810,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',6354,6825,6334,6845,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',12656,13817,12636,13837,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',19244,20283,19224,20303,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',50335,50609,50315,50629,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',56345,57480,56325,57500,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',62928,64015,62908,64035,' «','*',1,'*','*',
'perth-1',Œ¿–«-14',97689,98816,97669,98836,' «','*',2,'*','*',
'perth-1',Œ¿–«-14',104247,105348,104227,105368,' «','*',2,'*','*',
'perth-1',Œ¿–«-14',141400,142488,141380,142508,' «','*',2,'*','*',
'perth-1',Œ¿–«-14',147917,149052,147897,149072,' «','*',2,'*','*',
'perth-1',Œ¿–«-14',182728,183802,182708,183822,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',189256,190400,189236,190420,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',196083,196464,196063,196484,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',226467,227489,226447,227509,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',232918,234084,232898,234104,' «','*',3,'*','*',
'perth-1',Œ¿–«-14',239872,240414,239852,240434,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',6358,6826,6338,6846,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',12658,13819,12638,13839,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',19246,20285,19226,20305,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',50336,50605,50316,50625,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',56343,57479,56323,57499,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',62926,64013,62906,64033,' «','*',1,'*','*',
'perth-2',Œ¿–«-14',97691,98817,97671,98837,' «','*',2,'*','*',
'perth-2',Œ¿–«-14',104249,105349,104229,105369,' «','*',2,'*','*',
'perth-2',Œ¿–«-14',141398,142486,141378,142506,' «','*',2,'*','*',
'perth-2',Œ¿–«-14',147915,149051,147895,149071,' «','*',2,'*','*',
'perth-2',Œ¿–«-14',182731,183804,182711,183824,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',189258,190401,189238,190421,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',196087,196464,196067,196484,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',226465,227487,226445,227507,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',232916,234082,232896,234102,' «','*',3,'*','*',
'perth-2',Œ¿–«-14',239871,240410,239851,240430,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',3930,5034,3910,5054,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-14',10476,11579,10456,11599,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-14',45498,46583,45478,46603,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-14',52031,53150,52011,53170,' «','*',1,'*','*',
'pretoria-1',Œ¿–«-14',88995,90034,88975,90054,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-14',95470,96618,95450,96638,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-14',130549,131558,130529,131578,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-14',137040,138198,137020,138218,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-14',143888,144276,143868,144296,' «','*',2,'*','*',
'pretoria-1',Œ¿–«-14',174075,175024,174055,175044,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',180476,181650,180456,181670,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',187408,187949,187388,187969,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',215613,216514,215593,216534,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',222056,223234,222036,223254,' «','*',3,'*','*',
'pretoria-1',Œ¿–«-14',228789,229465,228769,229485,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',3932,5036,3912,5056,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-14',10478,11581,10458,11601,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-14',45496,46581,45476,46601,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-14',52029,53148,52009,53168,' «','*',1,'*','*',
'pretoria-2',Œ¿–«-14',88996,90036,88976,90056,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-14',95472,96620,95452,96640,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-14',130547,131556,130527,131576,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-14',137039,138196,137019,138216,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-14',143885,144275,143865,144295,' «','*',2,'*','*',
'pretoria-2',Œ¿–«-14',174076,175027,174056,175047,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',180478,181652,180458,181672,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',187409,187952,187389,187972,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',215610,216513,215590,216533,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',222054,223233,222034,223253,' «','*',3,'*','*',
'pretoria-2',Œ¿–«-14',228787,229464,228767,229484,' «','*',3,'*','*',
'quito-1',Œ¿–«-14',16523,17664,16503,17684,' «','*',1,'*','*',
'quito-1',Œ¿–«-14',23137,24121,23117,24141,' «','*',1,'*','*',
'quito-1',Œ¿–«-14',59042,60160,59022,60180,' «','*',1,'*','*',
'quito-1',Œ¿–«-14',65620,66653,65600,66673,' «','*',1,'*','*',
'quito-1',Œ¿–«-14',101575,102662,101555,102682,' «','*',2,'*','*',
'quito-1',Œ¿–«-14',108118,109191,108098,109211,' «','*',2,'*','*',
'quito-1',Œ¿–«-14',144100,145151,144080,145171,' «','*',2,'*','*',
'quito-1',Œ¿–«-14',150609,151714,150589,151734,' «','*',2,'*','*',
'quito-1',Œ¿–«-14',186640,187647,186620,187667,' «','*',3,'*','*',
'quito-1',Œ¿–«-14',193113,194245,193093,194265,' «','*',3,'*','*',
'quito-1',Œ¿–«-14',229174,230127,229154,230147,' «','*',3,'*','*',
'quito-1',Œ¿–«-14',235610,236762,235590,236782,' «','*',3,'*','*',
'quito-2',Œ¿–«-14',16525,17666,16505,17686,' «','*',1,'*','*',
'quito-2',Œ¿–«-14',23139,24123,23119,24143,' «','*',1,'*','*',
'quito-2',Œ¿–«-14',59040,60158,59020,60178,' «','*',1,'*','*',
'quito-2',Œ¿–«-14',65618,66651,65598,66671,' «','*',1,'*','*',
'quito-2',Œ¿–«-14',101576,102664,101556,102684,' «','*',2,'*','*',
'quito-2',Œ¿–«-14',108120,109192,108100,109212,' «','*',2,'*','*',
'quito-2',Œ¿–«-14',144098,145149,144078,145169,' «','*',2,'*','*',
'quito-2',Œ¿–«-14',150607,151712,150587,151732,' «','*',2,'*','*',
'quito-2',Œ¿–«-14',186642,187649,186622,187669,' «','*',3,'*','*',
'quito-2',Œ¿–«-14',193115,194246,193095,194266,' «','*',3,'*','*',
'quito-2',Œ¿–«-14',229172,230125,229152,230145,' «','*',3,'*','*',
'quito-2',Œ¿–«-14',235609,236760,235589,236780,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',26914,27838,26894,27858,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',33299,34475,33279,34495,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',40207,40784,40187,40804,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',68490,69358,68470,69378,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',74918,76098,74898,76118,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',81643,82346,81623,82366,' «','*',1,'*','*',
'riyad-1',Œ¿–«-14',112021,112808,112001,112828,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',118318,119500,118298,119520,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',125102,125898,125082,125918,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',153584,154278,153564,154298,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',159940,161122,159920,161142,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',166601,167467,166581,167487,' «','*',2,'*','*',
'riyad-1',Œ¿–«-14',197166,197748,197146,197768,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',203347,204520,203327,204540,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',210040,210977,210020,210997,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',238742,239125,238722,239145,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',244969,246135,244949,246155,' «','*',3,'*','*',
'riyad-1',Œ¿–«-14',251581,252561,251561,252581,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',26912,27836,26892,27856,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',33297,34473,33277,34493,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',40205,40781,40185,40801,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',68493,69360,68473,69380,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',74920,76100,74900,76120,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',81645,82347,81625,82367,' «','*',1,'*','*',
'riyad-2',Œ¿–«-14',112020,112806,112000,112826,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',118316,119499,118296,119519,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',125101,125895,125081,125915,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',153587,154279,153567,154299,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',159942,161124,159922,161144,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',166604,167469,166584,167489,' «','*',2,'*','*',
'riyad-2',Œ¿–«-14',197165,197745,197145,197765,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',203346,204518,203326,204538,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',210039,210974,210019,210994,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',238746,239126,238726,239146,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',244971,246137,244951,246157,' «','*',3,'*','*',
'riyad-2',Œ¿–«-14',251583,252563,251563,252583,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',22485,23521,22465,23541,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',28997,30159,28977,30179,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',35743,36329,35723,36349,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',66276,67252,66256,67272,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',72687,73865,72667,73885,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',79554,80258,79534,80278,' «','*',1,'*','*',
'sandiego-1',Œ¿–«-14',107536,108484,107516,108504,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',114013,115194,113993,115214,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',120696,121469,120676,121489,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',151368,152240,151348,152260,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',157705,158890,157685,158910,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',164474,165337,164454,165357,' «','*',2,'*','*',
'sandiego-1',Œ¿–«-14',192600,193425,192580,193445,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',199034,200219,199014,200239,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',205673,206576,205653,206596,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',236483,237212,236463,237232,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',242733,243909,242713,243929,' «','*',3,'*','*',
'sandiego-1',Œ¿–«-14',249422,250396,249402,250416,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',22483,23519,22463,23539,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',28995,30157,28975,30177,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',35740,36328,35720,36348,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',66278,67254,66258,67274,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',72689,73867,72669,73887,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',79555,80261,79535,80281,' «','*',1,'*','*',
'sandiego-2',Œ¿–«-14',107534,108482,107514,108502,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',114012,115192,113992,115212,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',120693,121468,120673,121488,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',151370,152242,151350,152262,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',157707,158891,157687,158911,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',164476,165339,164456,165359,' «','*',2,'*','*',
'sandiego-2',Œ¿–«-14',192598,193424,192578,193444,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',199033,200217,199013,200237,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',205671,206575,205651,206595,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',236484,237215,236464,237235,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',242734,243911,242714,243931,' «','*',3,'*','*',
'sandiego-2',Œ¿–«-14',249424,250399,249404,250419,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',22399,23372,22379,23392,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',28897,30080,28877,30100,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',35544,36395,35524,36415,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',66428,67323,66408,67343,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',72772,73957,72752,73977,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',79508,80444,79488,80464,' «','*',1,'*','*',
'sanfran-1',Œ¿–«-14',107451,108321,107431,108341,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',113918,115103,113898,115123,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',120535,121489,120515,121509,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',151533,152306,151513,152326,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',157801,158977,157781,158997,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',164468,165490,164448,165510,' «','*',2,'*','*',
'sanfran-1',Œ¿–«-14',192517,193247,192497,193267,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',198942,200117,198922,200137,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',205534,206566,205514,206586,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',236665,237271,236645,237291,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',242839,243993,242819,244013,' «','*',3,'*','*',
'sanfran-1',Œ¿–«-14',249443,250529,249423,250549,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',22401,23374,22381,23394,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',28899,30082,28879,30102,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',35547,36397,35527,36417,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',66426,67321,66406,67341,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',72770,73956,72750,73976,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',79507,80442,79487,80462,' «','*',1,'*','*',
'sanfran-2',Œ¿–«-14',107453,108323,107433,108343,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',113920,115105,113900,115125,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',120537,121490,120517,121510,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',151532,152304,151512,152324,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',157799,158975,157779,158995,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',164466,165488,164446,165508,' «','*',2,'*','*',
'sanfran-2',Œ¿–«-14',192520,193248,192500,193268,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',198944,200119,198924,200139,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',205536,206568,205516,206588,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',236665,237268,236645,237288,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',242837,243991,242817,244011,' «','*',3,'*','*',
'sanfran-2',Œ¿–«-14',249441,250527,249421,250547,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',2376,3247,2356,3267,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',8968,9333,8948,9353,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',21456,21960,21436,21980,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',27594,28540,27574,28560,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',33948,35107,33928,35127,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',40504,41679,40484,41699,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',47260,48273,47240,48293,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',54168,54939,54148,54959,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',61005,61786,60985,61806,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',67664,68690,67644,68710,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',74256,75435,74236,75455,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',80827,81980,80807,82000,' «','*',1,'*','*',
'stpeter-1',Œ¿–«-14',87395,88323,87375,88343,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',93977,94449,93957,94469,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',106568,106971,106548,106991,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',112668,113559,112648,113579,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',118988,120127,118968,120147,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',125512,126697,125492,126717,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',132235,133285,132215,133305,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',139129,139933,139109,139953,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',145995,146748,145975,146768,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',152676,153663,152656,153683,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',159273,160439,159253,160459,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',165847,167017,165827,167037,' «','*',2,'*','*',
'stpeter-1',Œ¿–«-14',172414,173393,172394,173413,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',178991,179556,178971,179576,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',191692,191974,191672,191994,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',197748,198578,197728,198598,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',204034,205146,204014,205166,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',210525,211716,210505,211736,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',217216,218299,217196,218319,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',224090,224931,224070,224951,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',230980,231713,230960,231733,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',237685,238632,237665,238652,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',244290,245438,244270,245458,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',250866,252048,250846,252068,' «','*',3,'*','*',
'stpeter-1',Œ¿–«-14',257433,258458,257413,258478,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',2378,3247,2358,3267,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',8974,9329,8954,9349,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',21458,21955,21438,21975,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',27593,28538,27573,28558,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',33946,35106,33926,35126,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',40502,41678,40482,41698,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',47259,48271,47239,48291,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',54170,54936,54150,54956,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',61008,61784,60988,61804,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',67667,68691,67647,68711,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',74258,75437,74238,75457,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',80829,81982,80809,82002,' «','*',1,'*','*',
'stpeter-2',Œ¿–«-14',87397,88324,87377,88344,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',93982,94446,93962,94466,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',106572,106965,106552,106985,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',112668,113557,112648,113577,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',118987,120125,118967,120145,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',125510,126695,125490,126715,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',132235,133283,132215,133303,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',139131,139930,139111,139950,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',145998,146746,145978,146766,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',152678,153663,152658,153683,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',159275,160441,159255,160461,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',165849,167019,165829,167039,' «','*',2,'*','*',
'stpeter-2',Œ¿–«-14',172416,173394,172396,173414,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',178995,179554,178975,179574,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',191699,191966,191679,191986,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',197748,198576,197728,198596,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',204032,205145,204012,205165,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',210523,211714,210503,211734,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',217215,218297,217195,218317,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',224091,224929,224071,224949,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',230983,231711,230963,231731,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',237688,238632,237668,238652,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',244292,245440,244272,245460,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',250868,252050,250848,252070,' «','*',3,'*','*',
'stpeter-2',Œ¿–«-14',257435,258459,257415,258479,' «','*',3,'*','*',
'sucre-1',Œ¿–«-14',10473,11374,10453,11394,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',16850,18024,16830,18044,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',23795,24266,23775,24286,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',52267,53098,52247,53118,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',58665,59845,58645,59865,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',65426,66069,65406,66089,' «','*',1,'*','*',
'sucre-1',Œ¿–«-14',95588,96333,95568,96353,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',101869,103051,101849,103071,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',108667,109412,108647,109432,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',137380,138005,137360,138025,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',143689,144869,143669,144889,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',150369,151203,150349,151223,' «','*',2,'*','*',
'sucre-1',Œ¿–«-14',180754,181247,180734,181267,' «','*',3,'*','*',
'sucre-1',Œ¿–«-14',186899,188071,186879,188091,' «','*',3,'*','*',
